center_x,center_y,left_distance,right_distance
6.258654305363537063e+00,1.807588589974750093e+01,7.500000000000000000e-01,7.250000000000000888e-01
6.283170165859959688e+00,1.812450547037483517e+01,7.500000000000000000e-01,7.500000000000000000e-01
6.316570047206221616e+00,1.817277013517620077e+01,7.750000000000000222e-01,7.250000000000000888e-01
6.350588842565719538e+00,1.822070078680849292e+01,8.000000000000000444e-01,7.000000000000000666e-01
6.376779951577686845e+00,1.826813102340617689e+01,7.500000000000000000e-01,7.000000000000000666e-01
6.412085282579346845e+00,1.831506808693806576e+01,7.750000000000000222e-01,7.000000000000000666e-01
6.439647417598964196e+00,1.836133368202134619e+01,7.500000000000000000e-01,7.250000000000000888e-01
6.476398231896329349e+00,1.840692514275126257e+01,7.750000000000000222e-01,7.250000000000000888e-01
6.505468178228820619e+00,1.845165701436147643e+01,8.000000000000000444e-01,7.250000000000000888e-01
6.543775675459683860e+00,1.849552360269568752e+01,7.750000000000000222e-01,7.250000000000000888e-01
6.582839594131790761e+00,1.853834202677852261e+01,8.000000000000000444e-01,7.250000000000000888e-01
6.622676027516016362e+00,1.858011506538853297e+01,8.250000000000000666e-01,7.500000000000000000e-01
6.663260266001039156e+00,1.862077986041364852e+01,8.500000000000000888e-01,6.500000000000000222e-01
6.696228742882273544e+00,1.866007559649620262e+01,8.250000000000000666e-01,7.000000000000000666e-01
6.738269083097424783e+00,1.869789826647263808e+01,8.750000000000000000e-01,7.000000000000000666e-01
6.781028729169054969e+00,1.873425164345471217e+01,9.000000000000000222e-01,7.250000000000000888e-01
6.824372088162791172e+00,1.876066745689380255e+01,9.750000000000000888e-01,6.750000000000000444e-01
6.868337809568894059e+00,1.878549418696432127e+01,1.000000000000000000e+00,7.000000000000000666e-01
6.912781852739783517e+00,1.881708872280153599e+01,1.050000000000000044e+00,6.750000000000000444e-01
