center_x,center_y,left_distance,right_distance
9.500000000000000666e-01,4.250000000000000000e+00,9.250000000000000444e-01,1.725000000000000089e+00
9.500000000000000666e-01,4.400000000000000355e+00,9.250000000000000444e-01,1.725000000000000089e+00
9.500000000000000666e-01,4.549999999999999822e+00,9.250000000000000444e-01,1.725000000000000089e+00
9.500000000000000666e-01,4.700000000000000178e+00,9.250000000000000444e-01,1.725000000000000089e+00
9.500000000000000666e-01,4.850000000000000533e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,5.000000000000000000e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,5.150000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,5.300000000000000711e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,5.450000000000000178e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,5.600000000000000533e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,5.750000000000000000e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,5.900000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,6.050000000000000711e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,6.200000000000000178e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,6.350000000000000533e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,6.500000000000000000e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,6.650000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,6.800000000000000711e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,6.950000000000000178e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.100000000000000533e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.250000000000000000e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.400000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.550000000000000711e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.700000000000000178e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.850000000000000533e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,8.000000000000000000e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,8.150000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,8.300000000000000711e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,8.450000000000001066e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,8.599999999999999645e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,8.750000000000000000e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,8.900000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,9.050000000000000711e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,9.200000000000001066e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,9.349999999999999645e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,9.500000000000000000e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,9.650000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,9.800000000000000711e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,9.950000000000001066e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.010000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.025000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.040000000000000036e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.055000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.070000000000000107e+01,9.500000000000000666e-01,9.500000000000000666e-01
9.000000000000000222e-01,1.085000000000000142e+01,1.074999999999999956e+00,1.175000000000000044e+00
7.500000000000000000e-01,1.100000000000000000e+01,8.750000000000000000e-01,1.375000000000000000e+00
7.000000000000000666e-01,1.115000000000000036e+01,7.000000000000000666e-01,1.200000000000000178e+00
7.000000000000000666e-01,1.130000000000000071e+01,6.750000000000000444e-01,1.175000000000000044e+00
7.000000000000000666e-01,1.145000000000000107e+01,6.750000000000000444e-01,1.175000000000000044e+00
7.000000000000000666e-01,1.160000000000000142e+01,6.750000000000000444e-01,1.175000000000000044e+00
7.000000000000000666e-01,1.175000000000000000e+01,6.750000000000000444e-01,1.175000000000000044e+00
7.000000000000000666e-01,1.190000000000000036e+01,6.750000000000000444e-01,6.750000000000000444e-01
7.000000000000000666e-01,1.205000000000000071e+01,6.750000000000000444e-01,6.750000000000000444e-01
7.000000000000000666e-01,1.220000000000000107e+01,6.750000000000000444e-01,1.175000000000000044e+00
7.000000000000000666e-01,1.235000000000000142e+01,6.750000000000000444e-01,1.175000000000000044e+00
7.000000000000000666e-01,1.250000000000000000e+01,6.750000000000000444e-01,1.175000000000000044e+00
7.000000000000000666e-01,1.265000000000000036e+01,7.000000000000000666e-01,1.200000000000000178e+00
7.500000000000000000e-01,1.280000000000000071e+01,8.750000000000000000e-01,1.325000000000000178e+00
9.000000000000000222e-01,1.295000000000000107e+01,1.074999999999999956e+00,1.175000000000000044e+00
9.500000000000000666e-01,1.310000000000000142e+01,9.500000000000000666e-01,9.500000000000000666e-01
9.500000000000000666e-01,1.325000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.340000000000000036e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.355000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.370000000000000107e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.385000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.400000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.415000000000000036e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.430000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.445000000000000107e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.460000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.475000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.490000000000000036e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.505000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.520000000000000107e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.535000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.550000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.565000000000000036e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.580000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
